  0.16903926E+004  0.15908346E-093
  0.16915198E+004  0.70060332E-093
  0.16926479E+004  0.92492706E-094
  0.16937766E+004 -0.13065509E-092
  0.16949062E+004 -0.14787809E-092
  0.16960364E+004 -0.14457999E-092
  0.16971675E+004 -0.15897299E-093
  0.16982993E+004 -0.23824725E-092
  0.16994318E+004  0.72003549E-093
  0.17005651E+004  0.24609086E-093
  0.17016991E+004 -0.27190424E-092
  0.17028339E+004 -0.26313282E-092
  0.17039695E+004 -0.49721320E-092
  0.17051058E+004 -0.14473771E-092
  0.17062429E+004 -0.24125735E-092
  0.17073807E+004 -0.16530370E-093
  0.17085193E+004 -0.36067715E-092
  0.17096587E+004 -0.66430820E-093
  0.17107988E+004 -0.28220921E-092
  0.17119397E+004 -0.77932041E-092
  0.17130813E+004 -0.68576737E-092
  0.17142237E+004 -0.23097956E-092
  0.17153669E+004 -0.38805779E-092
  0.17165108E+004 -0.40945349E-092
  0.17176555E+004 -0.39410910E-093
  0.17188009E+004  0.17017820E-092
  0.17199471E+004 -0.10295149E-091
  0.17210941E+004 -0.17909984E-091
  0.17222419E+004  0.30450635E-092
  0.17233904E+004 -0.42584656E-092
  0.17245396E+004 -0.72865912E-092
  0.17256897E+004  0.94891729E-092
  0.17268405E+004 -0.36131483E-092
  0.17279920E+004 -0.13921225E-091
  0.17291444E+004 -0.49958341E-092
  0.17302975E+004 -0.22138049E-091
  0.17314514E+004 -0.13740246E-091
  0.17326060E+004 -0.14520902E-091
  0.17337614E+004 -0.10415617E-091
  0.17349176E+004 -0.36089489E-091
  0.17360746E+004  0.17357719E-092
  0.17372323E+004 -0.40206090E-091
  0.17383908E+004  0.28208152E-092
  0.17395501E+004  0.98835221E-092
  0.17407101E+004  0.17169470E-091
  0.17418710E+004 -0.32453264E-091
  0.17430326E+004 -0.15546287E-091
  0.17441949E+004 -0.80688599E-091
  0.17453581E+004  0.16897960E-091
  0.17465220E+004 -0.14010211E-091
  0.17476867E+004 -0.24294275E-091
  0.17488522E+004 -0.48420801E-091
  0.17500184E+004 -0.21773276E-091
  0.17511854E+004 -0.76000060E-091
  0.17523533E+004 -0.37788203E-091
  0.17535218E+004 -0.11391724E-090
  0.17546912E+004 -0.42914134E-091
  0.17558613E+004 -0.54600809E-091
  0.17570323E+004 -0.37653099E-091
  0.17582040E+004 -0.11827709E-090
  0.17593765E+004 -0.34346484E-091
  0.17605497E+004 -0.30900015E-090
  0.17617238E+004 -0.82722110E-091
  0.17628986E+004 -0.14824814E-090
  0.17640742E+004 -0.28104012E-091
  0.17652506E+004 -0.51377605E-091
  0.17664278E+004 -0.25476090E-090
  0.17676058E+004 -0.19608424E-090
  0.17687846E+004 -0.16079881E-090
  0.17699641E+004 -0.32944615E-090
  0.17711444E+004  0.75095189E-091
  0.17723256E+004 -0.50533131E-092
  0.17735075E+004 -0.46880486E-091
  0.17746901E+004  0.59976268E-093
  0.17758736E+004  0.40105378E-091
  0.17770579E+004 -0.56240347E-092
  0.17782430E+004 -0.18869046E-090
  0.17794288E+004 -0.15595406E-090
  0.17806155E+004 -0.61815811E-090
  0.17818029E+004 -0.78218540E-090
  0.17829911E+004 -0.72887986E-090
  0.17841801E+004 -0.60403011E-090
  0.17853699E+004 -0.25516900E-089
  0.17865605E+004 -0.17844218E-089
  0.17877519E+004 -0.25621103E-089
  0.17889441E+004 -0.20344236E-089
  0.17901371E+004 -0.15469543E-089
  0.17913309E+004 -0.12512121E-089
  0.17925255E+004 -0.28707107E-089
  0.17937209E+004 -0.77879623E-089
  0.17949170E+004 -0.91828906E-089
  0.17961140E+004 -0.13035845E-088
  0.17973118E+004 -0.84966477E-089
  0.17985103E+004 -0.76984023E-089
  0.17997097E+004 -0.10928343E-088
