# wavelength   photoabsorption photodissociation   photoionization
1.27418091e+03 0.00000000e+00 4.28597839e-19 0.00000000e+00
1.27503064e+03 0.00000000e+00 4.42690448e-19 0.00000000e+00
1.27588086e+03 0.00000000e+00 4.56945120e-19 0.00000000e+00
1.27673169e+03 0.00000000e+00 4.71110467e-19 0.00000000e+00
1.27758325e+03 0.00000000e+00 4.84933954e-19 0.00000000e+00
1.27843506e+03 0.00000000e+00 4.98152337e-19 0.00000000e+00
1.27928772e+03 0.00000000e+00 5.10518595e-19 0.00000000e+00
1.28014075e+03 0.00000000e+00 5.21801241e-19 0.00000000e+00
1.28099451e+03 0.00000000e+00 5.33284238e-19 0.00000000e+00
1.28184875e+03 0.00000000e+00 5.45479690e-19 0.00000000e+00
1.28270361e+03 0.00000000e+00 5.58042181e-19 0.00000000e+00
1.28355896e+03 0.00000000e+00 5.70621444e-19 0.00000000e+00
1.28441492e+03 0.00000000e+00 5.82869425e-19 0.00000000e+00
1.28527136e+03 0.00000000e+00 5.94433213e-19 0.00000000e+00
1.28612854e+03 0.00000000e+00 6.04963315e-19 0.00000000e+00
1.28698621e+03 0.00000000e+00 6.14102509e-19 0.00000000e+00
1.28784448e+03 0.00000000e+00 6.21496688e-19 0.00000000e+00
1.28870325e+03 0.00000000e+00 6.26788072e-19 0.00000000e+00
1.28956274e+03 0.00000000e+00 6.29619500e-19 0.00000000e+00
1.29042261e+03 0.00000000e+00 6.29218943e-19 0.00000000e+00
1.29128320e+03 0.00000000e+00 6.23224121e-19 0.00000000e+00
1.29214429e+03 0.00000000e+00 6.12266942e-19 0.00000000e+00
1.29300598e+03 0.00000000e+00 5.97486872e-19 0.00000000e+00
1.29386829e+03 0.00000000e+00 5.80028706e-19 0.00000000e+00
1.29473108e+03 0.00000000e+00 5.61044872e-19 0.00000000e+00
1.29559448e+03 0.00000000e+00 5.41687160e-19 0.00000000e+00
1.29645850e+03 0.00000000e+00 5.23114582e-19 0.00000000e+00
1.29732312e+03 0.00000000e+00 5.06491068e-19 0.00000000e+00
1.29818823e+03 0.00000000e+00 4.92987104e-19 0.00000000e+00
1.29905396e+03 0.00000000e+00 4.83773476e-19 0.00000000e+00
1.29992017e+03 0.00000000e+00 4.80028513e-19 0.00000000e+00
1.30078711e+03 0.00000000e+00 5.01293614e-19 0.00000000e+00
1.30165454e+03 0.00000000e+00 5.61930114e-19 0.00000000e+00
1.30252258e+03 0.00000000e+00 6.42167889e-19 0.00000000e+00
1.30339124e+03 0.00000000e+00 7.21934079e-19 0.00000000e+00
1.30426038e+03 0.00000000e+00 7.81065083e-19 0.00000000e+00
1.30513013e+03 0.00000000e+00 7.99361028e-19 0.00000000e+00
1.30600049e+03 0.00000000e+00 7.66689970e-19 0.00000000e+00
1.30687146e+03 0.00000000e+00 6.99068461e-19 0.00000000e+00
1.30774292e+03 0.00000000e+00 6.16753062e-19 0.00000000e+00
1.30861499e+03 0.00000000e+00 5.40058057e-19 0.00000000e+00
1.30948767e+03 0.00000000e+00 4.89390738e-19 0.00000000e+00
1.31036084e+03 0.00000000e+00 4.89221192e-19 0.00000000e+00
1.31123474e+03 0.00000000e+00 5.74755079e-19 0.00000000e+00
1.31210925e+03 0.00000000e+00 7.17912860e-19 0.00000000e+00
1.31298425e+03 0.00000000e+00 8.78944532e-19 0.00000000e+00
1.31385974e+03 0.00000000e+00 1.01797276e-18 0.00000000e+00
1.31473584e+03 0.00000000e+00 1.09499116e-18 0.00000000e+00
1.31561267e+03 0.00000000e+00 1.08014513e-18 0.00000000e+00
1.31648999e+03 0.00000000e+00 9.97528446e-19 0.00000000e+00
1.31736804e+03 0.00000000e+00 8.78984291e-19 0.00000000e+00
1.31824646e+03 0.00000000e+00 7.55704092e-19 0.00000000e+00
1.31912561e+03 0.00000000e+00 6.58904249e-19 0.00000000e+00
1.32000525e+03 0.00000000e+00 6.20001579e-19 0.00000000e+00
1.32088550e+03 0.00000000e+00 6.59832127e-19 0.00000000e+00
1.32176636e+03 0.00000000e+00 7.57388055e-19 0.00000000e+00
1.32264783e+03 0.00000000e+00 8.81262285e-19 0.00000000e+00
1.32352979e+03 0.00000000e+00 9.99902151e-19 0.00000000e+00
1.32441248e+03 0.00000000e+00 1.08167487e-18 0.00000000e+00
1.32529565e+03 0.00000000e+00 1.09516356e-18 0.00000000e+00
1.32617944e+03 0.00000000e+00 1.03247403e-18 0.00000000e+00
1.32706384e+03 0.00000000e+00 9.22169403e-19 0.00000000e+00
1.32794885e+03 0.00000000e+00 7.96059722e-19 0.00000000e+00
1.32883435e+03 0.00000000e+00 6.86099650e-19 0.00000000e+00
1.32972046e+03 0.00000000e+00 6.24333277e-19 0.00000000e+00
1.33060730e+03 0.00000000e+00 6.39523457e-19 0.00000000e+00
1.33149463e+03 0.00000000e+00 7.23030968e-19 0.00000000e+00
1.33238257e+03 0.00000000e+00 8.43102267e-19 0.00000000e+00
1.33327112e+03 0.00000000e+00 9.67519528e-19 0.00000000e+00
1.33416016e+03 0.00000000e+00 1.06392196e-18 0.00000000e+00
1.33504993e+03 0.00000000e+00 1.09991291e-18 0.00000000e+00
1.33594019e+03 0.00000000e+00 1.07238819e-18 0.00000000e+00
1.33683105e+03 0.00000000e+00 1.00765740e-18 0.00000000e+00
1.33772266e+03 0.00000000e+00 9.23243388e-19 0.00000000e+00
1.33861475e+03 0.00000000e+00 8.36778576e-19 0.00000000e+00
1.33950732e+03 0.00000000e+00 7.65939922e-19 0.00000000e+00
1.34040063e+03 0.00000000e+00 7.23778892e-19 0.00000000e+00
1.34129456e+03 0.00000000e+00 6.88038060e-19 0.00000000e+00
1.34218884e+03 0.00000000e+00 6.55103629e-19 0.00000000e+00
1.34308398e+03 0.00000000e+00 6.27659206e-19 0.00000000e+00
1.34397974e+03 0.00000000e+00 6.08427536e-19 0.00000000e+00
1.34487585e+03 0.00000000e+00 6.00133447e-19 0.00000000e+00
1.34577283e+03 0.00000000e+00 6.32143072e-19 0.00000000e+00
1.34667017e+03 0.00000000e+00 7.30096453e-19 0.00000000e+00
1.34756836e+03 0.00000000e+00 8.60251343e-19 0.00000000e+00
1.34846692e+03 0.00000000e+00 9.87805797e-19 0.00000000e+00
1.34936621e+03 0.00000000e+00 1.07793535e-18 0.00000000e+00
1.35026599e+03 0.00000000e+00 1.09525033e-18 0.00000000e+00
1.35116650e+03 0.00000000e+00 1.02002321e-18 0.00000000e+00
1.35206750e+03 0.00000000e+00 8.84503397e-19 0.00000000e+00
1.35296924e+03 0.00000000e+00 7.29311338e-19 0.00000000e+00
1.35387146e+03 0.00000000e+00 5.95304496e-19 0.00000000e+00
1.35477429e+03 0.00000000e+00 5.23439013e-19 0.00000000e+00
1.35567773e+03 0.00000000e+00 5.42562140e-19 0.00000000e+00
1.35658179e+03 0.00000000e+00 6.26615203e-19 0.00000000e+00
1.35748645e+03 0.00000000e+00 7.43170781e-19 0.00000000e+00
1.35839172e+03 0.00000000e+00 8.60277340e-19 0.00000000e+00
1.35929761e+03 0.00000000e+00 9.45853787e-19 0.00000000e+00
1.36020398e+03 0.00000000e+00 9.68008543e-19 0.00000000e+00
1.36111108e+03 0.00000000e+00 9.18260159e-19 0.00000000e+00
1.36201880e+03 0.00000000e+00 8.23456770e-19 0.00000000e+00
1.36292712e+03 0.00000000e+00 7.12974891e-19 0.00000000e+00
1.36383606e+03 0.00000000e+00 6.16309859e-19 0.00000000e+00
1.36474548e+03 0.00000000e+00 5.63078938e-19 0.00000000e+00
1.36565564e+03 0.00000000e+00 5.67061117e-19 0.00000000e+00
1.36656628e+03 0.00000000e+00 5.94936460e-19 0.00000000e+00
1.36747754e+03 0.00000000e+00 6.33989268e-19 0.00000000e+00
1.36838953e+03 0.00000000e+00 6.73339444e-19 0.00000000e+00
1.36930200e+03 0.00000000e+00 7.02046518e-19 0.00000000e+00
1.37021521e+03 0.00000000e+00 7.08974296e-19 0.00000000e+00
1.37112891e+03 0.00000000e+00 6.85316681e-19 0.00000000e+00
1.37204333e+03 0.00000000e+00 6.40740388e-19 0.00000000e+00
