# [b'Cross sections for H2CS\nHelgi Rafn Hr\xc3\xb3\xc3\xb0marsson 2022-11-26\nPhotodissociation source: Drury+ (1982), Chiang+ (2005)\nPhotoionization source: Kroto+ (1972)\nwavelength: (nm)\nphotoabsorption:    cross section (cm2)\nphotodissociation:  cross section (cm2)\nphotoionisation:    cross section (cm2)']
# 
# wavelength   photoabsorption photodissociation   photoionisation
 207.4490000       4.35368e-18       4.35368e-18       0.00000e+00
 207.4890000       4.10966e-18       4.10966e-18       0.00000e+00
 207.5290000       3.96169e-18       3.96169e-18       0.00000e+00
 207.5690000       3.92780e-18       3.92780e-18       0.00000e+00
 207.6080000       3.73115e-18       3.73115e-18       0.00000e+00
 207.6480000       3.59596e-18       3.59596e-18       0.00000e+00
 207.6880000       3.45402e-18       3.45402e-18       0.00000e+00
 207.7270000       3.31884e-18       3.31884e-18       0.00000e+00
 207.7670000       3.23097e-18       3.23097e-18       0.00000e+00
 207.8070000       3.14986e-18       3.14986e-18       0.00000e+00
 207.8470000       3.08227e-18       3.08227e-18       0.00000e+00
 207.8860000       3.00116e-18       3.00116e-18       0.00000e+00
 207.9260000       2.92681e-18       2.92681e-18       0.00000e+00
 207.9660000       2.85921e-18       2.85921e-18       0.00000e+00
 208.0050000       2.83894e-18       2.83894e-18       0.00000e+00
 208.0450000       2.79838e-18       2.79838e-18       0.00000e+00
 208.0850000       2.76459e-18       2.76459e-18       0.00000e+00
 208.1250000       2.75107e-18       2.75107e-18       0.00000e+00
 208.1640000       2.75107e-18       2.75107e-18       0.00000e+00
 208.2040000       2.78487e-18       2.78487e-18       0.00000e+00
 208.2440000       2.82542e-18       2.82542e-18       0.00000e+00
 208.2830000       2.84569e-18       2.84569e-18       0.00000e+00
 208.3230000       2.89977e-18       2.89977e-18       0.00000e+00
 208.3630000       2.96060e-18       2.96060e-18       0.00000e+00
 208.4030000       3.02819e-18       3.02819e-18       0.00000e+00
 208.4420000       3.04847e-18       3.04847e-18       0.00000e+00
 208.4820000       3.14310e-18       3.14310e-18       0.00000e+00
 208.5220000       3.19041e-18       3.19041e-18       0.00000e+00
 208.5610000       3.25125e-18       3.25125e-18       0.00000e+00
 208.6010000       3.33912e-18       3.33912e-18       0.00000e+00
 208.6410000       3.40671e-18       3.40671e-18       0.00000e+00
 208.6810000       3.44726e-18       3.44726e-18       0.00000e+00
 208.7200000       3.49457e-18       3.49457e-18       0.00000e+00
 208.7600000       3.62975e-18       3.62975e-18       0.00000e+00
 208.8000000       3.73115e-18       3.73115e-18       0.00000e+00
 208.8390000       3.80550e-18       3.80550e-18       0.00000e+00
 208.8790000       3.90012e-18       3.90012e-18       0.00000e+00
 208.9190000       4.04882e-18       4.04882e-18       0.00000e+00
 208.9590000       4.20428e-18       4.20428e-18       0.00000e+00
 208.9980000       4.31243e-18       4.31243e-18       0.00000e+00
 209.0380000       4.41382e-18       4.41382e-18       0.00000e+00
 209.0780000       4.49493e-18       4.49493e-18       0.00000e+00
 209.1170000       4.46789e-18       4.46789e-18       0.00000e+00
 209.1570000       4.46113e-18       4.46113e-18       0.00000e+00
 209.1970000       4.32595e-18       4.32595e-18       0.00000e+00
 209.2370000       4.18401e-18       4.18401e-18       0.00000e+00
 209.2760000       4.02964e-18       4.02964e-18       0.00000e+00
 209.3160000       3.94801e-18       3.94801e-18       0.00000e+00
 209.3560000       3.78558e-18       3.78558e-18       0.00000e+00
 209.3950000       3.65003e-18       3.65003e-18       0.00000e+00
 209.4350000       3.49457e-18       3.49457e-18       0.00000e+00
 209.4750000       3.33912e-18       3.33912e-18       0.00000e+00
 209.5150000       3.21745e-18       3.21745e-18       0.00000e+00
 209.5540000       3.08903e-18       3.08903e-18       0.00000e+00
 209.5940000       3.04847e-18       3.04847e-18       0.00000e+00
 209.6340000       2.98764e-18       2.98764e-18       0.00000e+00
 209.6730000       2.89301e-18       2.89301e-18       0.00000e+00
 209.7130000       2.84569e-18       2.84569e-18       0.00000e+00
 209.7530000       2.83894e-18       2.83894e-18       0.00000e+00
 209.7920000       2.80514e-18       2.80514e-18       0.00000e+00
 209.8320000       2.80514e-18       2.80514e-18       0.00000e+00
 209.8720000       2.78487e-18       2.78487e-18       0.00000e+00
 209.9120000       2.77134e-18       2.77134e-18       0.00000e+00
 209.9510000       2.74431e-18       2.74431e-18       0.00000e+00
 209.9910000       2.73079e-18       2.73079e-18       0.00000e+00
 210.0310000       2.73755e-18       2.73755e-18       0.00000e+00
 210.0700000       2.75783e-18       2.75783e-18       0.00000e+00
 210.1100000       2.81866e-18       2.81866e-18       0.00000e+00
 210.1500000       2.87949e-18       2.87949e-18       0.00000e+00
 210.1900000       2.90653e-18       2.90653e-18       0.00000e+00
 210.2290000       2.96060e-18       2.96060e-18       0.00000e+00
 210.2690000       3.00116e-18       3.00116e-18       0.00000e+00
 210.3090000       3.02819e-18       3.02819e-18       0.00000e+00
 210.3480000       3.00791e-18       3.00791e-18       0.00000e+00
 210.3880000       2.96736e-18       2.96736e-18       0.00000e+00
 210.4280000       2.95384e-18       2.95384e-18       0.00000e+00
 210.4680000       2.95384e-18       2.95384e-18       0.00000e+00
 210.5070000       2.95384e-18       2.95384e-18       0.00000e+00
 210.5470000       2.99440e-18       2.99440e-18       0.00000e+00
 210.5870000       3.09578e-18       3.09578e-18       0.00000e+00
 210.6260000       3.14310e-18       3.14310e-18       0.00000e+00
 210.6660000       3.21745e-18       3.21745e-18       0.00000e+00
 210.7060000       3.33235e-18       3.33235e-18       0.00000e+00
 210.7460000       3.47430e-18       3.47430e-18       0.00000e+00
 210.7850000       3.61624e-18       3.61624e-18       0.00000e+00
 210.8250000       3.71763e-18       3.71763e-18       0.00000e+00
 210.8650000       3.79197e-18       3.79197e-18       0.00000e+00
 210.9040000       3.87309e-18       3.87309e-18       0.00000e+00
 210.9440000       3.92040e-18       3.92040e-18       0.00000e+00
 210.9840000       3.89337e-18       3.89337e-18       0.00000e+00
 211.0240000       3.79874e-18       3.79874e-18       0.00000e+00
 211.0630000       3.72438e-18       3.72438e-18       0.00000e+00
 211.1030000       3.58244e-18       3.58244e-18       0.00000e+00
 211.1430000       3.47430e-18       3.47430e-18       0.00000e+00
 211.1820000       3.32559e-18       3.32559e-18       0.00000e+00
 211.2220000       3.23772e-18       3.23772e-18       0.00000e+00
 211.2620000       3.09578e-18       3.09578e-18       0.00000e+00
 211.3020000       2.96736e-18       2.96736e-18       0.00000e+00
 211.3410000       2.92681e-18       2.92681e-18       0.00000e+00
 211.3810000       2.87273e-18       2.87273e-18       0.00000e+00
 211.4210000       2.80514e-18       2.80514e-18       0.00000e+00
 211.4600000       2.71727e-18       2.71727e-18       0.00000e+00
 211.5000000       2.65644e-18       2.65644e-18       0.00000e+00
 211.5400000       2.59561e-18       2.59561e-18       0.00000e+00
 211.5800000       2.53478e-18       2.53478e-18       0.00000e+00
 211.6190000       2.48070e-18       2.48070e-18       0.00000e+00
 211.6590000       2.44015e-18       2.44015e-18       0.00000e+00
 211.6990000       2.37931e-18       2.37931e-18       0.00000e+00
 211.7380000       2.34552e-18       2.34552e-18       0.00000e+00
 211.7780000       2.33200e-18       2.33200e-18       0.00000e+00
 211.8180000       2.32524e-18       2.32524e-18       0.00000e+00
 211.8580000       2.32524e-18       2.32524e-18       0.00000e+00
 211.8970000       2.33876e-18       2.33876e-18       0.00000e+00
 211.9370000       2.34552e-18       2.34552e-18       0.00000e+00
 211.9770000       2.35228e-18       2.35228e-18       0.00000e+00
 212.0160000       2.35904e-18       2.35904e-18       0.00000e+00
 212.0560000       2.37931e-18       2.37931e-18       0.00000e+00
 212.0960000       2.37931e-18       2.37931e-18       0.00000e+00
 212.1360000       2.37256e-18       2.37256e-18       0.00000e+00
 212.1750000       2.36580e-18       2.36580e-18       0.00000e+00
 212.2150000       2.35904e-18       2.35904e-18       0.00000e+00
 212.2550000       2.34552e-18       2.34552e-18       0.00000e+00
 212.2940000       2.33876e-18       2.33876e-18       0.00000e+00
 212.3340000       2.33200e-18       2.33200e-18       0.00000e+00
 212.3740000       2.33876e-18       2.33876e-18       0.00000e+00
 212.4130000       2.34552e-18       2.34552e-18       0.00000e+00
 212.4530000       2.37931e-18       2.37931e-18       0.00000e+00
 212.4930000       2.44015e-18       2.44015e-18       0.00000e+00
 212.5330000       2.52125e-18       2.52125e-18       0.00000e+00
 212.5720000       2.60912e-18       2.60912e-18       0.00000e+00
 212.6120000       2.71051e-18       2.71051e-18       0.00000e+00
 212.6520000       2.77810e-18       2.77810e-18       0.00000e+00
 212.6910000       2.87949e-18       2.87949e-18       0.00000e+00
 212.7310000       2.99440e-18       2.99440e-18       0.00000e+00
 212.7710000       3.10930e-18       3.10930e-18       0.00000e+00
 212.8110000       3.12282e-18       3.12282e-18       0.00000e+00
 212.8500000       3.16337e-18       3.16337e-18       0.00000e+00
 212.8900000       3.14986e-18       3.14986e-18       0.00000e+00
 212.9300000       3.04847e-18       3.04847e-18       0.00000e+00
 212.9690000       2.98764e-18       2.98764e-18       0.00000e+00
 213.0090000       2.87273e-18       2.87273e-18       0.00000e+00
 213.0490000       2.75107e-18       2.75107e-18       0.00000e+00
 213.0890000       2.69024e-18       2.69024e-18       0.00000e+00
 213.1280000       2.63616e-18       2.63616e-18       0.00000e+00
 213.1680000       2.54153e-18       2.54153e-18       0.00000e+00
 213.2080000       2.44690e-18       2.44690e-18       0.00000e+00
 213.2470000       2.40635e-18       2.40635e-18       0.00000e+00
 213.2870000       2.34552e-18       2.34552e-18       0.00000e+00
 213.3270000       2.39283e-18       2.39283e-18       0.00000e+00
 213.3670000       2.38607e-18       2.38607e-18       0.00000e+00
 213.4060000       2.17654e-18       2.17654e-18       0.00000e+00
 213.4460000       2.14950e-18       2.14950e-18       0.00000e+00
 213.4860000       2.10219e-18       2.10219e-18       0.00000e+00
 213.5250000       2.06840e-18       2.06840e-18       0.00000e+00
 213.5650000       2.04136e-18       2.04136e-18       0.00000e+00
 213.6050000       2.02108e-18       2.02108e-18       0.00000e+00
 213.6450000       2.01432e-18       2.01432e-18       0.00000e+00
 213.6840000       2.01432e-18       2.01432e-18       0.00000e+00
 213.7240000       2.01432e-18       2.01432e-18       0.00000e+00
 213.7640000       2.02108e-18       2.02108e-18       0.00000e+00
 213.8030000       2.08191e-18       2.08191e-18       0.00000e+00
 213.8430000       2.13599e-18       2.13599e-18       0.00000e+00
 213.8830000       2.27793e-18       2.27793e-18       0.00000e+00
 213.9230000       2.52125e-18       2.52125e-18       0.00000e+00
 213.9620000       2.58885e-18       2.58885e-18       0.00000e+00
 214.0020000       3.14310e-18       3.14310e-18       0.00000e+00
 214.0420000       3.82577e-18       3.82577e-18       0.00000e+00
 214.0810000       4.57604e-18       4.57604e-18       0.00000e+00
 214.1210000       4.58280e-18       4.58280e-18       0.00000e+00
 214.1610000       4.98833e-18       4.98833e-18       0.00000e+00
 214.2010000       4.88020e-18       4.88020e-18       0.00000e+00
 214.2400000       4.70446e-18       4.70446e-18       0.00000e+00
 214.2800000       4.48817e-18       4.48817e-18       0.00000e+00
 214.3200000       4.10290e-18       4.10290e-18       0.00000e+00
 214.3590000       3.59596e-18       3.59596e-18       0.00000e+00
 214.3990000       3.59596e-18       3.59596e-18       0.00000e+00
 214.4390000       3.58920e-18       3.58920e-18       0.00000e+00
 214.4790000       3.55541e-18       3.55541e-18       0.00000e+00
 214.5180000       3.72438e-18       3.72438e-18       0.00000e+00
 214.5580000       3.73115e-18       3.73115e-18       0.00000e+00
 214.5980000       3.80550e-18       3.80550e-18       0.00000e+00
 214.6370000       3.37967e-18       3.37967e-18       0.00000e+00
 214.6770000       3.31208e-18       3.31208e-18       0.00000e+00
 214.7170000       3.29856e-18       3.29856e-18       0.00000e+00
 214.7560000       3.23772e-18       3.23772e-18       0.00000e+00
 214.7960000       3.10254e-18       3.10254e-18       0.00000e+00
 214.8360000       2.94709e-18       2.94709e-18       0.00000e+00
 214.8760000       2.65644e-18       2.65644e-18       0.00000e+00
 214.9150000       2.55505e-18       2.55505e-18       0.00000e+00
 214.9550000       2.33876e-18       2.33876e-18       0.00000e+00
 214.9950000       2.24413e-18       2.24413e-18       0.00000e+00
 215.0340000       2.24413e-18       2.24413e-18       0.00000e+00
 215.0740000       2.18330e-18       2.18330e-18       0.00000e+00
 215.1140000       2.05487e-18       2.05487e-18       0.00000e+00
 215.1540000       1.99834e-18       1.99834e-18       0.00000e+00
 215.1930000       1.90797e-18       1.90797e-18       0.00000e+00
 215.2330000       1.82506e-18       1.82506e-18       0.00000e+00
 215.2730000       1.81831e-18       1.81831e-18       0.00000e+00
 215.3120000       1.79803e-18       1.79803e-18       0.00000e+00
 215.3520000       1.77099e-18       1.77099e-18       0.00000e+00
 215.3920000       1.75747e-18       1.75747e-18       0.00000e+00
 215.4320000       1.75071e-18       1.75071e-18       0.00000e+00
 215.4710000       1.73719e-18       1.73719e-18       0.00000e+00
 215.5110000       1.69664e-18       1.69664e-18       0.00000e+00
 215.5510000       1.67636e-18       1.67636e-18       0.00000e+00
 215.5900000       1.66960e-18       1.66960e-18       0.00000e+00
 215.6300000       1.66284e-18       1.66284e-18       0.00000e+00
 215.6700000       1.66284e-18       1.66284e-18       0.00000e+00
 215.7100000       1.66284e-18       1.66284e-18       0.00000e+00
 215.7490000       1.66284e-18       1.66284e-18       0.00000e+00
 215.7890000       1.65609e-18       1.65609e-18       0.00000e+00
 215.8290000       1.64933e-18       1.64933e-18       0.00000e+00
 215.8680000       1.64257e-18       1.64257e-18       0.00000e+00
 215.9080000       1.62229e-18       1.62229e-18       0.00000e+00
 215.9480000       1.60877e-18       1.60877e-18       0.00000e+00
 215.9880000       1.58174e-18       1.58174e-18       0.00000e+00
 216.0270000       1.56821e-18       1.56821e-18       0.00000e+00
 216.0670000       1.55470e-18       1.55470e-18       0.00000e+00
 216.1070000       1.54118e-18       1.54118e-18       0.00000e+00
 216.1460000       1.52766e-18       1.52766e-18       0.00000e+00
 216.1860000       1.49387e-18       1.49387e-18       0.00000e+00
 216.2260000       1.48035e-18       1.48035e-18       0.00000e+00
 216.2660000       1.46683e-18       1.46683e-18       0.00000e+00
 216.3050000       1.46683e-18       1.46683e-18       0.00000e+00
 216.3450000       1.47359e-18       1.47359e-18       0.00000e+00
 216.3850000       1.49387e-18       1.49387e-18       0.00000e+00
 216.4240000       1.52766e-18       1.52766e-18       0.00000e+00
 216.4640000       1.56146e-18       1.56146e-18       0.00000e+00
 216.5040000       1.62229e-18       1.62229e-18       0.00000e+00
 216.5440000       1.65609e-18       1.65609e-18       0.00000e+00
 216.5830000       1.68988e-18       1.68988e-18       0.00000e+00
 216.6230000       1.72368e-18       1.72368e-18       0.00000e+00
 216.6630000       1.73043e-18       1.73043e-18       0.00000e+00
 216.7020000       1.71692e-18       1.71692e-18       0.00000e+00
 216.7420000       1.67636e-18       1.67636e-18       0.00000e+00
 216.7820000       1.64933e-18       1.64933e-18       0.00000e+00
 216.8220000       1.62905e-18       1.62905e-18       0.00000e+00
 216.8610000       1.58849e-18       1.58849e-18       0.00000e+00
 216.9010000       1.54794e-18       1.54794e-18       0.00000e+00
 216.9410000       1.50738e-18       1.50738e-18       0.00000e+00
 216.9800000       1.46683e-18       1.46683e-18       0.00000e+00
 217.0200000       1.45331e-18       1.45331e-18       0.00000e+00
 217.0600000       1.41952e-18       1.41952e-18       0.00000e+00
 217.0990000       1.39924e-18       1.39924e-18       0.00000e+00
 217.1390000       1.37220e-18       1.37220e-18       0.00000e+00
 217.1790000       1.35868e-18       1.35868e-18       0.00000e+00
 217.2190000       1.33840e-18       1.33840e-18       0.00000e+00
 217.2580000       1.33165e-18       1.33165e-18       0.00000e+00
 217.2980000       1.31137e-18       1.31137e-18       0.00000e+00
 217.3380000       1.30461e-18       1.30461e-18       0.00000e+00
 217.3770000       1.29785e-18       1.29785e-18       0.00000e+00
 217.4170000       1.28433e-18       1.28433e-18       0.00000e+00
 217.4570000       1.28433e-18       1.28433e-18       0.00000e+00
 217.4970000       1.27757e-18       1.27757e-18       0.00000e+00
 217.5360000       1.27757e-18       1.27757e-18       0.00000e+00
 217.5760000       1.27081e-18       1.27081e-18       0.00000e+00
 217.6160000       1.25730e-18       1.25730e-18       0.00000e+00
 217.6550000       1.25053e-18       1.25053e-18       0.00000e+00
 217.6950000       1.24378e-18       1.24378e-18       0.00000e+00
 217.7350000       1.23026e-18       1.23026e-18       0.00000e+00
 217.7750000       1.22350e-18       1.22350e-18       0.00000e+00
 217.8140000       1.20998e-18       1.20998e-18       0.00000e+00
 217.8540000       1.20322e-18       1.20322e-18       0.00000e+00
 217.8940000       1.18971e-18       1.18971e-18       0.00000e+00
 217.9330000       1.17618e-18       1.17618e-18       0.00000e+00
 217.9730000       1.16943e-18       1.16943e-18       0.00000e+00
 218.0130000       1.15591e-18       1.15591e-18       0.00000e+00
 218.0530000       1.14239e-18       1.14239e-18       0.00000e+00
 218.0920000       1.14239e-18       1.14239e-18       0.00000e+00
 218.1320000       1.12211e-18       1.12211e-18       0.00000e+00
 218.1720000       1.11535e-18       1.11535e-18       0.00000e+00
 218.2110000       1.10183e-18       1.10183e-18       0.00000e+00
 218.2510000       1.08832e-18       1.08832e-18       0.00000e+00
 218.2910000       1.08832e-18       1.08832e-18       0.00000e+00
 218.3310000       1.08832e-18       1.08832e-18       0.00000e+00
 218.3700000       1.06804e-18       1.06804e-18       0.00000e+00
 218.4100000       1.06804e-18       1.06804e-18       0.00000e+00
 218.4500000       1.10183e-18       1.10183e-18       0.00000e+00
 218.4890000       1.14239e-18       1.14239e-18       0.00000e+00
 218.5290000       1.15591e-18       1.15591e-18       0.00000e+00
 218.5690000       1.18971e-18       1.18971e-18       0.00000e+00
 218.6090000       1.20998e-18       1.20998e-18       0.00000e+00
 218.6480000       1.20322e-18       1.20322e-18       0.00000e+00
 218.6880000       1.18294e-18       1.18294e-18       0.00000e+00
 218.7280000       1.14915e-18       1.14915e-18       0.00000e+00
 218.7670000       1.14915e-18       1.14915e-18       0.00000e+00
 218.8070000       1.12887e-18       1.12887e-18       0.00000e+00
 218.8470000       1.09508e-18       1.09508e-18       0.00000e+00
 218.8870000       1.08156e-18       1.08156e-18       0.00000e+00
 218.9260000       1.06804e-18       1.06804e-18       0.00000e+00
 218.9660000       1.04776e-18       1.04776e-18       0.00000e+00
 219.0060000       1.03424e-18       1.03424e-18       0.00000e+00
 219.0450000       1.01396e-18       1.01396e-18       0.00000e+00
 219.0850000       1.00045e-18       1.00045e-18       0.00000e+00
 219.1250000       1.00045e-18       1.00045e-18       0.00000e+00
 219.1650000       1.00045e-18       1.00045e-18       0.00000e+00
 219.2040000       9.93691e-19       9.93691e-19       0.00000e+00
 219.2440000       9.93691e-19       9.93691e-19       0.00000e+00
 219.2840000       9.86930e-19       9.86930e-19       0.00000e+00
 219.3230000       9.80169e-19       9.80169e-19       0.00000e+00
 219.3630000       9.66651e-19       9.66651e-19       0.00000e+00
 219.4030000       9.46373e-19       9.46373e-19       0.00000e+00
 219.4420000       9.32856e-19       9.32856e-19       0.00000e+00
 219.4820000       9.19339e-19       9.19339e-19       0.00000e+00
 219.5220000       9.12578e-19       9.12578e-19       0.00000e+00
 219.5620000       8.92300e-19       8.92300e-19       0.00000e+00
 219.6010000       8.78783e-19       8.78783e-19       0.00000e+00
 219.6410000       8.78783e-19       8.78783e-19       0.00000e+00
 219.6810000       8.78783e-19       8.78783e-19       0.00000e+00
 219.7200000       8.65266e-19       8.65266e-19       0.00000e+00
 219.7600000       8.51744e-19       8.51744e-19       0.00000e+00
 219.8000000       8.58505e-19       8.58505e-19       0.00000e+00
 219.8400000       8.58505e-19       8.58505e-19       0.00000e+00
 219.8790000       8.51744e-19       8.51744e-19       0.00000e+00
 219.9190000       8.38227e-19       8.38227e-19       0.00000e+00
 219.9590000       8.31471e-19       8.31471e-19       0.00000e+00
 219.9980000       8.17949e-19       8.17949e-19       0.00000e+00
 220.0380000       7.97671e-19       7.97671e-19       0.00000e+00
 220.0780000       7.90914e-19       7.90914e-19       0.00000e+00
 220.1180000       7.70636e-19       7.70636e-19       0.00000e+00
 220.1570000       7.70636e-19       7.70636e-19       0.00000e+00
 220.1970000       7.63875e-19       7.63875e-19       0.00000e+00
 220.2370000       7.57119e-19       7.57119e-19       0.00000e+00
 220.2760000       7.63875e-19       7.63875e-19       0.00000e+00
 220.3160000       7.57119e-19       7.57119e-19       0.00000e+00
 220.3560000       7.57119e-19       7.57119e-19       0.00000e+00
 220.3960000       7.50358e-19       7.50358e-19       0.00000e+00
 220.4350000       7.57119e-19       7.57119e-19       0.00000e+00
 220.4750000       7.63875e-19       7.63875e-19       0.00000e+00
 220.5150000       7.77397e-19       7.77397e-19       0.00000e+00
 220.5540000       7.90914e-19       7.90914e-19       0.00000e+00
 220.5940000       7.84153e-19       7.84153e-19       0.00000e+00
 220.6340000       7.57119e-19       7.57119e-19       0.00000e+00
 220.6740000       7.50358e-19       7.50358e-19       0.00000e+00
 220.7130000       7.43597e-19       7.43597e-19       0.00000e+00
 220.7530000       7.30080e-19       7.30080e-19       0.00000e+00
 220.7930000       7.23324e-19       7.23324e-19       0.00000e+00
 220.8320000       7.16563e-19       7.16563e-19       0.00000e+00
 220.8720000       7.30080e-19       7.30080e-19       0.00000e+00
 220.9120000       7.23324e-19       7.23324e-19       0.00000e+00
 220.9520000       7.23324e-19       7.23324e-19       0.00000e+00
 220.9910000       7.09802e-19       7.09802e-19       0.00000e+00
 221.0310000       6.89524e-19       6.89524e-19       0.00000e+00
 221.0710000       6.76007e-19       6.76007e-19       0.00000e+00
 221.1100000       6.62490e-19       6.62490e-19       0.00000e+00
 221.1500000       6.62490e-19       6.62490e-19       0.00000e+00
 221.1900000       6.62490e-19       6.62490e-19       0.00000e+00
 221.2300000       6.62490e-19       6.62490e-19       0.00000e+00
 221.2690000       6.55729e-19       6.55729e-19       0.00000e+00
 221.3090000       6.48973e-19       6.48973e-19       0.00000e+00
 221.3490000       6.42212e-19       6.42212e-19       0.00000e+00
 221.3880000       6.28695e-19       6.28695e-19       0.00000e+00
 221.4280000       6.15177e-19       6.15177e-19       0.00000e+00
 221.4680000       6.35451e-19       6.35451e-19       0.00000e+00
 221.5080000       6.48973e-19       6.48973e-19       0.00000e+00
 221.5470000       6.55729e-19       6.55729e-19       0.00000e+00
 221.5870000       6.48973e-19       6.48973e-19       0.00000e+00
 221.6270000       6.28695e-19       6.28695e-19       0.00000e+00
 221.6660000       6.28695e-19       6.28695e-19       0.00000e+00
 221.7060000       5.94899e-19       5.94899e-19       0.00000e+00
 221.7460000       5.67860e-19       5.67860e-19       0.00000e+00
 221.7850000       5.47582e-19       5.47582e-19       0.00000e+00
 221.8250000       5.40826e-19       5.40826e-19       0.00000e+00
 221.8650000       5.40826e-19       5.40826e-19       0.00000e+00
 221.9050000       5.54343e-19       5.54343e-19       0.00000e+00
 221.9440000       5.47582e-19       5.47582e-19       0.00000e+00
 221.9840000       5.40826e-19       5.40826e-19       0.00000e+00
 300.0000000       0.00000e+00       0.00000e+00       0.00000e+00
 312.5000000       0.00000e+00       0.00000e+00       0.00000e+00
