# wavelength   photoabsorption photodissociation   photoionization
1.39882666e+03 0.00000000e+00 1.21249788e-17 0.00000000e+00
1.39975952e+03 0.00000000e+00 1.21841069e-17 0.00000000e+00
1.40069287e+03 0.00000000e+00 1.22465372e-17 0.00000000e+00
1.40162695e+03 0.00000000e+00 1.23104912e-17 0.00000000e+00
1.40256165e+03 0.00000000e+00 1.23761037e-17 0.00000000e+00
1.40349695e+03 0.00000000e+00 1.24436183e-17 0.00000000e+00
1.40443298e+03 0.00000000e+00 1.25132887e-17 0.00000000e+00
1.40536951e+03 0.00000000e+00 1.25853423e-17 0.00000000e+00
1.40630664e+03 0.00000000e+00 1.26600343e-17 0.00000000e+00
1.40724463e+03 0.00000000e+00 1.27376328e-17 0.00000000e+00
1.40818298e+03 0.00000000e+00 1.28183458e-17 0.00000000e+00
1.40912207e+03 0.00000000e+00 1.29024534e-17 0.00000000e+00
1.41006177e+03 0.00000000e+00 1.29901958e-17 0.00000000e+00
1.41100208e+03 0.00000000e+00 1.30818240e-17 0.00000000e+00
1.41194299e+03 0.00000000e+00 1.31775905e-17 0.00000000e+00
1.41288464e+03 0.00000000e+00 1.32777617e-17 0.00000000e+00
1.41382678e+03 0.00000000e+00 1.33825656e-17 0.00000000e+00
1.41476965e+03 0.00000000e+00 1.34922848e-17 0.00000000e+00
1.41571313e+03 0.00000000e+00 1.36071620e-17 0.00000000e+00
1.41665723e+03 0.00000000e+00 1.37274545e-17 0.00000000e+00
1.41760193e+03 0.00000000e+00 1.38534202e-17 0.00000000e+00
1.41854724e+03 0.00000000e+00 1.39853183e-17 0.00000000e+00
1.41949329e+03 0.00000000e+00 1.41234271e-17 0.00000000e+00
1.42043994e+03 0.00000000e+00 1.42736541e-17 0.00000000e+00
1.42138708e+03 0.00000000e+00 1.44731948e-17 0.00000000e+00
1.42233496e+03 0.00000000e+00 1.47236947e-17 0.00000000e+00
1.42328345e+03 0.00000000e+00 1.50188741e-17 0.00000000e+00
1.42423254e+03 0.00000000e+00 1.53524507e-17 0.00000000e+00
1.42518237e+03 0.00000000e+00 1.57181667e-17 0.00000000e+00
1.42613281e+03 0.00000000e+00 1.61096477e-17 0.00000000e+00
1.42708386e+03 0.00000000e+00 1.65205356e-17 0.00000000e+00
1.42803552e+03 0.00000000e+00 1.69444471e-17 0.00000000e+00
1.42898792e+03 0.00000000e+00 1.73750301e-17 0.00000000e+00
1.42994080e+03 0.00000000e+00 1.78057410e-17 0.00000000e+00
1.43089441e+03 0.00000000e+00 1.82302311e-17 0.00000000e+00
1.43184863e+03 0.00000000e+00 1.86419607e-17 0.00000000e+00
1.43280334e+03 0.00000000e+00 1.90343717e-17 0.00000000e+00
1.43375891e+03 0.00000000e+00 1.94010759e-17 0.00000000e+00
1.43471509e+03 0.00000000e+00 1.97354083e-17 0.00000000e+00
1.43567175e+03 0.00000000e+00 2.00307475e-17 0.00000000e+00
1.43662915e+03 0.00000000e+00 2.02805577e-17 0.00000000e+00
1.43758728e+03 0.00000000e+00 2.04781834e-17 0.00000000e+00
1.43854590e+03 0.00000000e+00 2.06169117e-17 0.00000000e+00
1.43950525e+03 0.00000000e+00 2.06900890e-17 0.00000000e+00
1.44046521e+03 0.00000000e+00 2.06899936e-17 0.00000000e+00
1.44142578e+03 0.00000000e+00 2.06088098e-17 0.00000000e+00
1.44238708e+03 0.00000000e+00 2.04522375e-17 0.00000000e+00
1.44334888e+03 0.00000000e+00 2.02278134e-17 0.00000000e+00
1.44431152e+03 0.00000000e+00 1.99429686e-17 0.00000000e+00
1.44527466e+03 0.00000000e+00 1.96053577e-17 0.00000000e+00
1.44623840e+03 0.00000000e+00 1.92225346e-17 0.00000000e+00
1.44720288e+03 0.00000000e+00 1.88020597e-17 0.00000000e+00
1.44816797e+03 0.00000000e+00 1.83516265e-17 0.00000000e+00
1.44913367e+03 0.00000000e+00 1.78789119e-17 0.00000000e+00
1.45010010e+03 0.00000000e+00 1.73915602e-17 0.00000000e+00
1.45106714e+03 0.00000000e+00 1.68973684e-17 0.00000000e+00
1.45203479e+03 0.00000000e+00 1.64041044e-17 0.00000000e+00
