# wavelength   photoabsorption photodissociation   photoionization
1.56147369e+02 1.94365000e-18 1.91467779e-18 0.00000000e+00
1.56251511e+02 2.03207000e-18 2.00149342e-18 0.00000000e+00
1.56355713e+02 2.03207000e-18 2.03077019e-18 0.00000000e+00
1.56459991e+02 1.99441000e-18 2.01389286e-18 0.00000000e+00
1.56564301e+02 1.99441000e-18 1.97893768e-18 0.00000000e+00
1.56668732e+02 1.89361000e-18 1.89584910e-18 0.00000000e+00
1.56773209e+02 1.80542000e-18 1.83033692e-18 0.00000000e+00
1.56877731e+02 1.80542000e-18 1.75768688e-18 0.00000000e+00
1.56982361e+02 1.70462000e-18 1.68688649e-18 0.00000000e+00
1.57087051e+02 1.61646000e-18 1.63028795e-18 0.00000000e+00
1.57191803e+02 1.61646000e-18 1.58473055e-18 0.00000000e+00
1.57296631e+02 1.54093000e-18 1.54365120e-18 0.00000000e+00
1.57401520e+02 1.46538000e-18 1.49530713e-18 0.00000000e+00
1.57506500e+02 1.46538000e-18 1.44673727e-18 0.00000000e+00
1.57611542e+02 1.38985000e-18 1.39899528e-18 0.00000000e+00
1.57716629e+02 1.38985000e-18 1.38442994e-18 0.00000000e+00
1.57821808e+02 1.37743000e-18 1.37857447e-18 0.00000000e+00
1.57927063e+02 1.37743000e-18 1.37744415e-18 0.00000000e+00
1.58032379e+02 1.37763000e-18 1.37756324e-18 0.00000000e+00
1.58137756e+02 1.37763000e-18 1.37730988e-18 0.00000000e+00
1.58243225e+02 1.33996000e-18 1.36122798e-18 0.00000000e+00
1.58348740e+02 1.33996000e-18 1.33672138e-18 0.00000000e+00
1.58454346e+02 1.28966000e-18 1.30989573e-18 0.00000000e+00
1.58560013e+02 1.28966000e-18 1.27390129e-18 0.00000000e+00
1.58665741e+02 1.21413000e-18 1.22400675e-18 0.00000000e+00
1.58771545e+02 1.21413000e-18 1.20864007e-18 0.00000000e+00
1.58877426e+02 1.20171000e-18 1.20280128e-18 0.00000000e+00
1.58983368e+02 1.20171000e-18 1.20697466e-18 0.00000000e+00
1.59089401e+02 1.26494000e-18 1.24890287e-18 0.00000000e+00
1.59195496e+02 1.26494000e-18 1.28619925e-18 0.00000000e+00
1.59301666e+02 1.32817000e-18 1.32194824e-18 0.00000000e+00
1.59407883e+02 1.40400000e-18 1.37026413e-18 0.00000000e+00
1.59514191e+02 1.40400000e-18 1.41458775e-18 0.00000000e+00
1.59620575e+02 1.46725000e-18 1.44424299e-18 0.00000000e+00
1.59727020e+02 1.46725000e-18 1.48155833e-18 0.00000000e+00
1.59833527e+02 1.54308000e-18 1.53498119e-18 0.00000000e+00
1.59940125e+02 1.54308000e-18 1.56396872e-18 0.00000000e+00
1.60046783e+02 1.58110000e-18 1.58047680e-18 0.00000000e+00
1.60153519e+02 1.58110000e-18 1.57602775e-18 0.00000000e+00
1.60260315e+02 1.55605000e-18 1.55966605e-18 0.00000000e+00
1.60367172e+02 1.55605000e-18 1.52753979e-18 0.00000000e+00
1.60474136e+02 1.48052000e-18 1.47712157e-18 0.00000000e+00
1.60581146e+02 1.39235000e-18 1.41568524e-18 0.00000000e+00
1.60688232e+02 1.39235000e-18 1.37421990e-18 0.00000000e+00
1.60795380e+02 1.34205000e-18 1.34763218e-18 0.00000000e+00
1.60902618e+02 1.34205000e-18 1.31659734e-18 0.00000000e+00
1.61009918e+02 1.29177000e-18 1.29253261e-18 0.00000000e+00
1.61117279e+02 1.29177000e-18 1.29435671e-18 0.00000000e+00
1.61224731e+02 1.30458000e-18 1.30171797e-18 0.00000000e+00
1.61332245e+02 1.30458000e-18 1.31238498e-18 0.00000000e+00
1.61439835e+02 1.33001000e-18 1.32684289e-18 0.00000000e+00
